index,allevents,syto,singlets,intact,erythropoiesis,cd19,cd20,blast
18197,1,1,1,1,0,1,0,1
18198,1,1,1,1,0,1,0,1
18199,1,1,1,1,0,1,0,1
18200,1,1,1,1,0,0,0,0
18201,1,1,1,1,0,0,0,0
18202,1,1,1,1,0,1,0,1
18203,1,1,1,1,0,1,0,1
18204,1,1,1,1,0,0,0,0
18205,1,1,1,1,0,1,0,1
18206,1,1,1,1,0,1,0,1
18207,1,1,1,1,0,0,0,0
18208,1,1,1,1,0,0,0,0
18209,1,1,1,1,0,1,0,1
18210,1,0,0,0,0,0,0,0
18211,1,0,0,0,0,0,0,0
18212,1,0,0,0,0,0,0,0
18213,1,1,1,1,0,1,0,1
18214,1,1,1,1,0,0,0,0
18215,1,1,1,1,0,1,0,1
18216,1,1,1,1,0,1,0,1
18217,1,1,1,1,0,1,0,1
18218,1,1,1,1,0,1,0,1
18219,1,1,1,1,0,1,0,1
18220,1,1,1,1,0,1,0,1
18221,1,1,1,1,0,0,0,0
18222,1,1,1,1,0,1,0,1
18223,1,1,1,1,0,1,0,1
18224,1,1,1,1,0,0,0,0
18225,1,1,1,1,0,0,0,0
18226,1,1,1,1,0,1,0,1
18227,1,1,1,1,0,1,0,1
18228,1,1,1,1,0,1,0,1
18229,1,1,1,1,0,1,0,1
18230,1,1,1,1,1,0,0,0
18231,1,1,1,1,0,0,0,0
18232,1,1,1,1,0,1,0,1
18233,1,1,1,1,0,1,0,1
18234,1,1,1,1,0,1,0,1
18235,1,1,1,1,0,1,0,1
18236,1,1,1,1,0,0,0,0
18237,1,1,1,1,0,1,1,0
18238,1,1,1,1,0,0,0,0
18239,1,1,1,1,0,1,0,1
18240,1,1,1,1,0,0,0,0
18241,1,1,1,1,0,0,0,0
18242,1,1,1,1,0,0,0,0
18243,1,1,1,1,0,1,1,0
18244,1,1,1,1,0,1,0,1
18245,1,1,1,1,0,1,0,1
18246,1,1,1,1,0,1,0,1
18247,1,1,1,1,0,0,0,0
18248,1,1,1,1,0,0,0,0
18249,1,1,1,1,0,1,0,1
18250,1,1,1,1,1,0,0,0
18251,1,1,0,0,0,0,0,0
18252,1,1,1,1,0,1,0,1
18253,1,1,1,1,0,0,0,0
18254,1,1,1,1,0,0,0,0
18255,1,1,1,1,0,1,0,1
18256,1,1,1,1,0,1,1,0
18257,1,0,0,0,0,0,0,0
18258,1,1,1,1,0,1,0,1
18259,1,1,1,1,0,0,0,0
18260,1,1,1,1,0,1,0,1
18261,1,1,1,1,0,1,0,1
18262,1,1,1,1,1,0,0,0
18263,1,0,0,0,0,0,0,0
18264,1,0,0,0,0,0,0,0
18265,1,1,1,1,0,0,0,0
18266,1,1,1,1,0,0,0,0
18267,1,1,1,1,0,1,0,1
18268,1,0,0,0,0,0,0,0
18269,1,1,0,0,0,0,0,0
18270,1,1,1,1,0,1,1,0
18271,1,1,1,1,0,0,0,0
18272,1,1,1,1,0,0,0,0
18273,1,1,1,1,1,0,0,0
18274,1,1,1,1,0,0,0,0
18275,1,1,1,1,0,1,1,0
18276,1,1,1,1,1,0,0,0
18277,1,1,1,1,0,1,0,1
18278,1,1,1,1,0,0,0,0
18279,1,1,1,1,0,0,0,0
18280,1,1,1,1,0,1,0,1
18281,1,1,1,1,0,1,1,0
18282,1,1,1,1,0,0,0,0
18283,1,1,1,1,0,1,1,0
18284,1,1,1,1,0,1,0,1
18285,1,1,1,1,0,0,0,0
18286,1,1,1,1,0,0,0,0
18287,1,1,1,1,0,0,0,0
18288,1,1,1,1,0,1,0,1
18289,1,1,1,1,0,0,0,0
18290,1,1,1,1,0,1,0,1
18291,1,1,1,1,0,0,0,0
18292,1,1,1,1,0,0,0,0
18293,1,1,1,1,0,0,0,0
18294,1,1,1,1,0,1,0,1
18295,1,1,1,1,0,0,0,0
18296,1,1,0,0,0,0,0,0
18297,1,1,1,1,0,0,0,0
18298,1,1,1,1,0,1,0,1
18299,1,1,1,1,0,0,0,0
18300,1,1,1,1,1,0,0,0
18301,1,1,1,1,0,0,0,0
18302,1,1,1,1,1,0,0,0
18303,1,1,1,1,1,0,0,0
18304,1,0,0,0,0,0,0,0
18305,1,1,1,1,0,0,0,0
18306,1,1,1,1,0,0,0,0
18307,1,0,0,0,0,0,0,0
18308,1,1,1,1,0,1,0,1
18309,1,1,1,1,0,0,0,0
18310,1,1,1,1,0,1,0,1
18311,1,1,1,1,0,1,0,1
18312,1,1,1,1,0,0,0,0
18313,1,1,1,1,0,1,0,1
18314,1,1,1,1,0,0,0,0
18315,1,1,1,1,0,0,0,0
18316,1,1,1,1,0,1,0,1
18317,1,1,1,1,0,1,0,1
18318,1,1,1,1,0,1,0,1
18319,1,1,1,1,0,1,1,0
18320,1,1,1,1,0,1,0,1
18321,1,1,1,1,0,0,0,0
18322,1,0,0,0,0,0,0,0
18323,1,1,1,1,0,1,0,1
18324,1,1,1,1,0,1,0,1
18325,1,1,1,1,0,0,0,0
18326,1,1,1,1,0,0,0,0
18327,1,1,1,1,0,1,0,1
18328,1,1,1,1,0,1,0,1
18329,1,1,1,1,0,0,0,0
18330,1,1,1,1,0,1,0,1
18331,1,1,1,1,0,1,0,1
18332,1,1,1,1,0,0,0,0
18333,1,1,1,1,0,0,0,0
18334,1,1,1,1,0,0,0,0
18335,1,1,1,1,0,0,0,0
18336,1,1,1,1,0,0,0,0
18337,1,0,0,0,0,0,0,0
18338,1,1,1,1,0,1,0,1
18339,1,1,1,1,0,1,0,1
18340,1,1,1,1,0,0,0,0
18341,1,0,0,0,0,0,0,0
18342,1,1,1,1,0,0,0,0
18343,1,1,1,1,0,1,0,1
18344,1,1,1,1,0,1,0,1
18345,1,1,1,1,1,0,0,0
18346,1,0,0,0,0,0,0,0
18347,1,1,1,1,0,1,0,1
18348,1,1,1,1,0,1,0,1
18349,1,1,1,1,0,0,0,0
18350,1,1,1,0,0,0,0,0
18351,1,1,1,1,0,0,0,0
18352,1,1,1,1,0,0,0,0
18353,1,1,1,1,0,1,0,1
18354,1,1,1,1,0,1,0,1
18355,1,1,1,1,0,0,0,0
18356,1,1,1,1,0,0,0,0
18357,1,1,1,1,0,0,0,0
18358,1,1,1,1,0,0,0,0
18359,1,1,1,1,0,0,0,0
18360,1,1,1,1,0,1,0,1
18361,1,1,1,1,0,0,0,0
18362,1,1,1,1,0,1,0,1
18363,1,1,1,1,0,1,0,1
18364,1,1,1,1,0,1,0,1
18365,1,1,1,1,0,1,0,1
18366,1,1,1,1,0,0,0,0
18367,1,1,1,1,0,0,0,0
18368,1,1,1,1,0,1,0,1
18369,1,0,0,0,0,0,0,0
18370,1,1,1,1,0,1,0,1
18371,1,1,1,1,0,0,0,0
18372,1,1,1,1,0,0,0,0
18373,1,1,1,1,0,0,0,0
18374,1,1,1,1,0,0,0,0
18375,1,1,1,1,0,1,0,1
18376,1,1,1,1,0,1,0,1
18377,1,1,1,1,0,1,0,1
18378,1,1,1,1,0,1,0,1
18379,1,1,1,1,0,1,0,1
18380,1,1,1,1,0,1,0,1
18381,1,1,1,1,0,1,0,1
18382,1,1,1,1,0,1,0,1
18383,1,1,1,1,0,1,0,1
18384,1,1,1,1,0,1,0,1
18385,1,1,1,1,0,0,0,0
18386,1,1,1,1,0,0,0,0
18387,1,1,1,1,0,1,0,1
18388,1,1,1,1,0,0,0,0
18389,1,1,1,1,0,0,0,0
18390,1,1,1,1,0,0,0,0
18391,1,1,0,0,0,0,0,0
18392,1,1,0,0,0,0,0,0
18393,1,1,1,1,0,0,0,0
18394,1,1,1,0,0,0,0,0
18395,1,1,1,1,0,0,0,0
18396,1,1,1,1,0,1,0,1
18397,1,0,0,0,0,0,0,0
18398,1,1,1,1,0,1,0,1
18399,1,1,1,1,0,0,0,0
18400,1,1,1,1,0,0,0,0
18401,1,1,1,1,0,0,0,0
18402,1,1,1,1,0,0,0,0
18403,1,1,1,1,1,0,0,0
18404,1,1,1,1,0,0,0,0
18405,1,1,1,1,0,0,0,0
18406,1,1,1,1,0,1,0,1
18407,1,1,1,1,0,1,1,0
18408,1,1,1,1,0,0,0,0
18409,1,1,1,1,0,0,0,0
18410,1,1,1,1,0,1,0,1
18411,1,1,1,1,0,1,0,1
18412,1,1,1,1,0,0,0,0
18413,1,1,1,1,0,0,0,0
18414,1,1,0,0,0,0,0,0
18415,1,1,1,1,1,0,0,0
18416,1,1,1,1,0,1,0,1
18417,1,1,1,1,0,1,0,1
18418,1,1,1,1,0,1,0,1
18419,1,1,1,1,0,1,0,1
18420,1,1,1,1,1,0,0,0
18421,1,1,1,1,0,1,0,1
18422,1,1,1,1,0,1,0,1
18423,1,1,1,1,0,0,0,0
18424,1,1,1,1,0,1,1,0
18425,1,1,1,1,0,0,0,0
18426,1,1,1,1,0,0,0,0
18427,1,1,1,1,0,0,0,0
18428,1,1,1,1,0,0,0,0
18429,1,1,1,1,0,1,0,1
18430,1,1,1,1,1,0,0,0
18431,1,1,1,1,0,0,0,0
18432,1,1,1,1,0,1,0,1
18433,1,1,1,1,0,0,0,0
18434,1,1,1,1,0,0,0,0
18435,1,1,1,1,0,0,0,0
18436,1,1,1,1,0,0,0,0
18437,1,1,1,1,0,1,0,1
18438,1,1,0,0,0,0,0,0
18439,1,1,1,1,0,1,0,1
18440,1,1,1,1,0,1,0,1
18441,1,1,1,1,0,1,0,1
18442,1,1,1,1,0,1,0,1
18443,1,1,1,1,0,1,0,1
18444,1,1,1,1,0,0,0,0
18445,1,1,1,1,0,1,0,1
18446,1,1,1,1,0,1,0,1
18447,1,1,1,1,0,0,0,0
18448,1,1,1,1,0,0,0,0
18449,1,1,1,1,0,1,0,1
18450,1,1,1,1,0,0,0,0
18451,1,1,1,1,0,1,0,1
18452,1,1,1,1,0,0,0,0
18453,1,1,1,1,0,0,0,0
18454,1,1,1,1,0,1,0,1
18455,1,1,1,1,0,0,0,0
18456,1,0,0,0,0,0,0,0
18457,1,1,1,1,0,1,0,1
18458,1,1,1,1,0,0,0,0
18459,1,1,1,1,0,1,0,1
18460,1,1,1,1,0,0,0,0
18461,1,1,1,1,0,1,0,1
18462,1,1,1,1,0,0,0,0
18463,1,1,1,1,0,0,0,0
18464,1,1,1,1,0,0,0,0
18465,1,1,1,1,0,1,0,1
18466,1,1,1,1,0,0,0,0
18467,1,1,1,1,0,1,0,1
18468,1,1,1,1,0,1,0,1
18469,1,1,1,1,0,0,0,0
18470,1,1,1,1,0,0,0,0
18471,1,1,1,1,0,1,0,1
18472,1,1,1,1,0,1,0,1
18473,1,1,1,1,0,0,0,0
18474,1,1,1,1,0,0,0,0
18475,1,1,1,1,0,1,1,0
18476,1,1,1,1,0,1,0,1
18477,1,1,1,1,0,1,0,1
18478,1,1,1,1,1,0,0,0
18479,1,1,1,1,0,1,0,1
18480,1,1,1,1,0,0,0,0
18481,1,1,1,1,1,0,0,0
18482,1,1,1,1,0,1,0,1
18483,1,1,1,1,0,1,0,1
18484,1,1,1,0,0,0,0,0
18485,1,1,1,1,0,0,0,0
18486,1,1,1,1,0,0,0,0
18487,1,1,1,1,0,0,0,0
18488,1,1,1,1,0,1,1,0
18489,1,1,1,1,0,1,1,0
18490,1,1,1,1,0,1,0,1
18491,1,1,1,1,0,1,0,0
18492,1,1,1,1,0,1,0,1
18493,1,1,1,1,0,0,0,0
18494,1,1,1,1,0,1,0,1
18495,1,1,1,1,0,1,0,1
18496,1,1,1,1,0,0,0,0
18497,1,1,1,1,0,1,0,1
18498,1,1,1,1,1,0,0,0
18499,1,1,1,1,0,1,0,1
18500,1,1,1,1,0,0,0,0
18501,1,1,1,1,0,1,0,1
18502,1,1,1,1,0,1,0,1
18503,1,1,1,1,0,0,0,0
18504,1,1,1,1,0,0,0,0
18505,1,1,1,1,0,1,0,1
18506,1,1,1,1,0,1,0,1
18507,1,0,0,0,0,0,0,0
18508,1,1,1,1,0,1,0,1
18509,1,1,1,1,0,0,0,0
18510,1,1,1,1,0,1,1,0
18511,1,1,1,1,0,1,1,0
18512,1,1,1,1,0,0,0,0
18513,1,1,1,1,0,0,0,0
18514,1,1,1,1,0,1,0,1
18515,1,1,1,1,0,1,0,1
18516,1,1,1,1,1,0,0,0
18517,1,1,1,1,0,1,0,1
18518,1,1,1,1,0,0,0,0
18519,1,1,1,1,0,1,0,1
18520,1,0,0,0,0,0,0,0
18521,1,1,1,1,0,1,0,1
18522,1,1,1,1,0,1,0,1
18523,1,1,1,1,0,1,0,1
18524,1,1,1,1,0,1,0,1
18525,1,1,1,1,0,0,0,0
18526,1,1,1,1,0,1,0,1
18527,1,1,0,0,0,0,0,0
18528,1,1,1,1,0,1,0,1
18529,1,1,1,1,0,1,0,1
18530,1,1,1,1,0,0,0,0
18531,1,1,1,1,0,1,0,1
18532,1,1,1,1,0,1,1,0
18533,1,1,1,1,0,0,0,0
18534,1,1,1,1,0,1,0,1
18535,1,1,1,1,0,0,0,0
18536,1,1,1,1,0,1,0,1
18537,1,1,1,1,0,0,0,0
18538,1,1,1,1,0,0,0,0
18539,1,1,1,1,0,1,0,1
18540,1,1,1,1,0,0,0,0
18541,1,1,1,1,1,0,0,0
18542,1,1,1,1,1,0,0,0
18543,1,1,1,1,0,1,0,1
18544,1,1,1,1,0,0,0,0
18545,1,1,1,1,0,1,0,1
18546,1,1,1,1,0,1,0,1
18547,1,1,1,1,0,0,0,0
18548,1,1,1,1,0,1,1,0
18549,1,1,1,1,0,0,0,0
18550,1,1,1,1,0,0,0,0
18551,1,1,1,1,0,1,0,1
18552,1,1,1,1,0,0,0,0
18553,1,1,1,1,0,1,0,1
18554,1,1,1,1,0,1,0,1
18555,1,1,1,1,0,0,0,0
18556,1,1,1,1,0,0,0,0
18557,1,1,1,1,0,1,0,1
18558,1,1,1,1,0,1,1,0
18559,1,1,1,1,0,1,0,1
18560,1,1,1,1,0,1,0,1
18561,1,1,1,1,0,1,0,1
18562,1,1,1,1,0,0,0,0
18563,1,1,1,1,0,1,0,1
18564,1,1,1,1,0,0,0,0
18565,1,1,1,1,0,1,0,1
18566,1,1,1,1,0,0,0,0
18567,1,1,1,1,0,1,0,1
18568,1,1,1,1,0,1,0,1
18569,1,1,1,1,0,0,0,0
18570,1,1,1,1,0,0,0,0
18571,1,1,1,1,0,1,0,1
18572,1,1,1,1,0,0,0,0
18573,1,1,1,0,0,0,0,0
18574,1,1,0,0,0,0,0,0
18575,1,1,1,1,0,1,0,1
18576,1,1,1,1,0,0,0,0
18577,1,1,1,1,1,0,0,0
18578,1,1,1,1,0,0,0,0
18579,1,1,1,1,0,1,0,1
18580,1,1,0,0,0,0,0,0
18581,1,1,1,1,0,1,0,1
18582,1,1,1,1,0,1,0,1
18583,1,1,1,1,0,1,0,1
18584,1,1,1,1,0,0,0,0
18585,1,1,1,1,0,1,0,0
18586,1,1,1,1,0,0,0,0
18587,1,1,1,1,0,0,0,0
18588,1,1,1,1,0,1,0,1
18589,1,1,0,0,0,0,0,0
18590,1,1,1,1,0,0,0,0
18591,1,1,1,1,1,0,0,0
18592,1,1,1,1,0,1,0,1
18593,1,1,1,1,0,0,0,0
18594,1,1,1,1,0,1,0,1
18595,1,1,1,1,1,0,0,0
18596,1,1,1,1,0,1,0,1
18597,1,1,1,1,0,1,0,1
18598,1,1,1,1,0,0,0,0
18599,1,1,1,1,0,1,0,1
18600,1,1,1,1,0,1,0,1
18601,1,1,1,1,0,1,1,0
18602,1,1,1,1,0,1,0,1
18603,1,1,1,1,0,0,0,0
18604,1,1,1,1,1,0,0,0
18605,1,1,1,1,0,1,0,1
18606,1,1,1,1,0,0,0,0
18607,1,1,1,1,1,0,0,0
18608,1,1,1,1,0,1,1,0
18609,1,1,1,1,0,1,0,1
18610,1,1,1,1,0,0,0,0
18611,1,1,1,1,0,0,0,0
18612,1,1,1,1,0,1,0,1
18613,1,1,1,1,0,0,0,0
18614,1,1,1,1,0,0,0,0
18615,1,1,1,1,0,1,0,1
18616,1,1,1,1,0,1,0,1
18617,1,0,0,0,0,0,0,0
18618,1,1,1,1,0,1,0,1
18619,1,1,1,1,0,1,0,1
18620,1,1,1,1,0,0,0,0
18621,1,1,1,1,0,0,0,0
18622,1,1,1,1,0,1,0,1
18623,1,1,1,1,0,0,0,0
18624,1,1,1,1,0,0,0,0
18625,1,1,1,1,0,0,0,0
18626,1,1,1,1,0,1,0,1
18627,1,1,1,1,0,1,0,1
18628,1,1,1,1,0,0,0,0
18629,1,1,1,1,0,0,0,0
18630,1,1,1,1,0,1,0,1
18631,1,1,1,1,0,0,0,0
18632,1,1,1,1,0,1,1,0
18633,1,1,1,1,0,1,0,1
18634,1,1,1,1,0,1,0,1
18635,1,1,1,1,1,0,0,0
18636,1,1,1,1,1,0,0,0
18637,1,1,0,0,0,0,0,0
18638,1,1,1,1,0,1,0,1
18639,1,1,1,1,0,0,0,0
18640,1,1,1,1,0,1,0,1
18641,1,1,1,1,0,0,0,0
18642,1,1,1,1,0,0,0,0
18643,1,1,1,1,0,0,0,0
18644,1,1,1,1,0,1,0,1
18645,1,1,1,1,0,1,0,1
18646,1,1,1,1,0,1,0,1
18647,1,1,1,1,0,1,0,1
18648,1,1,1,1,0,1,0,1
18649,1,1,1,1,0,1,0,1
18650,1,1,1,1,0,1,0,1
18651,1,1,1,1,0,1,0,1
18652,1,1,1,1,0,1,0,1
18653,1,1,1,1,0,1,0,1
18654,1,1,1,1,1,0,0,0
18655,1,1,1,1,0,1,0,1
18656,1,1,1,1,0,1,0,1
18657,1,1,1,1,0,1,1,0
18658,1,1,1,0,0,0,0,0
18659,1,1,1,1,0,0,0,0
18660,1,1,1,1,0,1,0,1
18661,1,1,1,1,0,1,0,1
18662,1,1,1,1,0,1,0,1
18663,1,1,1,1,0,0,0,0
18664,1,1,1,1,0,1,0,1
18665,1,1,1,1,0,0,0,0
18666,1,1,1,1,0,0,0,0
18667,1,1,1,1,0,1,0,1
18668,1,1,1,1,0,0,0,0
18669,1,0,0,0,0,0,0,0
18670,1,1,1,1,0,1,0,1
18671,1,1,1,1,0,1,0,1
18672,1,1,1,1,1,0,0,0
18673,1,1,1,1,0,1,0,1
18674,1,1,1,1,0,1,0,1
18675,1,1,1,1,0,0,0,0
18676,1,1,1,1,0,1,1,0
18677,1,1,1,1,0,0,0,0
18678,1,1,1,1,0,0,0,0
18679,1,1,1,1,0,0,0,0
18680,1,1,1,1,0,1,0,1
18681,1,0,0,0,0,0,0,0
18682,1,1,1,1,0,1,0,1
18683,1,1,1,1,0,0,0,0
18684,1,1,1,1,0,1,0,1
18685,1,1,1,1,0,1,0,1
18686,1,1,1,1,1,0,0,0
18687,1,1,1,1,0,0,0,0
18688,1,1,1,1,0,0,0,0
18689,1,1,1,1,0,0,0,0
18690,1,1,1,1,0,1,0,1
18691,1,1,1,1,1,0,0,0
18692,1,1,1,1,0,1,1,0
18693,1,1,1,1,0,1,0,1
18694,1,1,1,1,0,0,0,0
18695,1,1,1,1,0,1,1,0
18696,1,1,1,1,0,1,0,1
18697,1,1,1,1,1,0,0,0
18698,1,1,1,1,0,1,0,1
18699,1,1,1,1,0,1,0,1
18700,1,1,1,1,0,0,0,0
18701,1,1,1,1,0,0,0,0
18702,1,1,1,1,0,0,0,0
18703,1,1,1,1,1,0,0,0
18704,1,1,1,1,0,0,0,0
18705,1,1,1,1,0,0,0,0
18706,1,1,1,1,1,0,0,0
18707,1,1,1,1,0,0,0,0
18708,1,1,1,1,0,0,0,0
18709,1,1,1,1,0,0,0,0
18710,1,1,1,1,0,1,1,0
18711,1,1,1,1,1,0,0,0
18712,1,1,1,1,1,0,0,0
18713,1,1,1,1,0,1,0,1
18714,1,1,1,1,0,1,0,1
18715,1,1,1,1,0,0,0,0
18716,1,1,1,1,0,0,0,0
18717,1,1,1,1,0,1,1,0
18718,1,1,1,1,1,0,0,0
18719,1,1,1,1,0,1,0,1
18720,1,1,1,1,0,0,0,0
18721,1,1,1,1,0,0,0,0
18722,1,1,1,1,0,1,0,1
18723,1,1,1,1,0,1,1,0
18724,1,1,1,1,0,0,0,0
18725,1,1,1,1,0,1,0,1
18726,1,1,1,1,0,0,0,0
18727,1,1,1,1,0,1,0,1
18728,1,1,1,1,0,0,0,0
18729,1,1,1,1,0,1,1,0
18730,1,1,0,0,0,0,0,0
18731,1,1,1,1,0,0,0,0
18732,1,1,1,1,0,1,0,1
18733,1,1,1,1,1,0,0,0
18734,1,1,1,1,0,1,0,1
18735,1,1,1,1,0,0,0,0
18736,1,1,1,1,0,0,0,0
18737,1,1,1,1,1,0,0,0
18738,1,1,1,1,0,1,0,1
18739,1,1,1,1,0,0,0,0
18740,1,1,1,1,0,1,0,1
18741,1,1,1,1,0,0,0,0
18742,1,1,1,1,0,0,0,0
18743,1,1,1,1,1,0,0,0
18744,1,1,1,1,0,1,0,1
18745,1,1,1,1,0,1,0,1
18746,1,1,1,1,0,1,0,1
18747,1,1,1,1,0,0,0,0
18748,1,1,1,1,0,0,0,0
18749,1,1,1,1,0,1,0,1
18750,1,1,1,1,0,1,0,1
18751,1,1,1,1,0,0,0,0
18752,1,1,1,1,1,0,0,0
18753,1,1,1,1,0,0,0,0
18754,1,1,1,1,0,0,0,0
18755,1,1,1,1,0,1,0,1
18756,1,1,1,1,0,0,0,0
18757,1,1,1,1,0,0,0,0
18758,1,1,1,1,0,1,0,1
18759,1,1,1,1,0,0,0,0
18760,1,1,1,1,1,0,0,0
18761,1,1,1,1,0,0,0,0
18762,1,1,1,1,0,0,0,0
18763,1,1,1,1,1,0,0,0
18764,1,1,1,1,0,1,0,1
18765,1,1,1,1,0,0,0,0
18766,1,1,1,1,0,1,1,0
18767,1,1,1,1,1,0,0,0
18768,1,1,1,1,0,0,0,0
18769,1,1,1,1,0,0,0,0
18770,1,1,1,1,0,1,1,0
18771,1,1,1,1,1,0,0,0
18772,1,1,1,1,0,0,0,0
18773,1,1,1,1,0,0,0,0
18774,1,1,1,1,0,0,0,0
18775,1,1,1,1,0,1,0,1
18776,1,1,1,1,0,0,0,0
18777,1,1,1,1,0,0,0,0
18778,1,1,1,1,0,0,0,0
18779,1,1,1,1,0,1,0,1
18780,1,1,1,1,0,1,0,1
18781,1,1,1,1,1,0,0,0
18782,1,1,1,1,0,0,0,0
18783,1,1,1,1,0,1,1,0
18784,1,1,1,1,0,1,0,1
18785,1,1,1,1,0,0,0,0
18786,1,1,1,1,0,0,0,0
18787,1,1,1,1,0,1,0,1
18788,1,1,1,1,0,1,0,1
18789,1,1,1,1,0,0,0,0
18790,1,1,1,1,0,0,0,0
18791,1,1,1,1,0,1,1,0
18792,1,0,0,0,0,0,0,0
18793,1,0,0,0,0,0,0,0
18794,1,1,1,1,0,0,0,0
18795,1,1,1,1,0,0,0,0
18796,1,1,1,1,1,0,0,0
18797,1,1,0,0,0,0,0,0
18798,1,1,1,1,0,1,0,1
18799,1,1,1,1,0,0,0,0
18800,1,1,1,1,1,0,0,0
18801,1,1,1,1,0,0,0,0
18802,1,1,1,1,0,1,0,1
18803,1,1,1,1,0,1,0,1
18804,1,1,1,1,0,1,0,1
18805,1,1,1,1,0,0,0,0
18806,1,1,1,1,0,0,0,0
18807,1,1,1,1,0,0,0,0
18808,1,0,0,0,0,0,0,0
18809,1,1,1,1,0,0,0,0
18810,1,1,1,1,0,1,0,1
18811,1,1,1,1,0,0,0,0
18812,1,1,1,1,0,1,0,1
18813,1,1,1,1,0,0,0,0
18814,1,1,1,1,0,0,0,0
18815,1,1,1,1,1,0,0,0
18816,1,1,1,1,0,0,0,0
18817,1,1,1,1,0,1,1,0
18818,1,1,1,1,0,1,0,1
18819,1,1,1,1,0,0,0,0
18820,1,1,1,1,0,0,0,0
18821,1,1,1,1,0,1,0,1
18822,1,1,1,1,1,0,0,0
18823,1,1,0,0,0,0,0,0
18824,1,1,1,1,0,0,0,0
18825,1,1,1,1,1,0,0,0
18826,1,1,1,1,0,1,1,0
18827,1,1,1,1,0,0,0,0
18828,1,0,0,0,0,0,0,0
18829,1,1,1,1,0,1,0,1
18830,1,1,1,1,0,0,0,0
18831,1,1,1,1,0,0,0,0
18832,1,1,1,1,0,0,0,0
18833,1,1,1,1,0,0,0,0
18834,1,1,1,1,0,0,0,0
18835,1,1,1,1,1,0,0,0
18836,1,1,1,1,0,1,1,0
18837,1,1,1,1,0,1,0,1
18838,1,1,1,1,0,0,0,0
18839,1,1,1,1,0,1,0,1
18840,1,1,1,1,0,1,0,1
18841,1,1,1,1,0,1,0,1
18842,1,1,1,1,0,1,0,1
18843,1,1,1,1,0,0,0,0
18844,1,0,0,0,0,0,0,0
18845,1,1,1,1,0,1,0,1
18846,1,1,1,1,0,1,0,1
18847,1,1,1,1,0,1,0,1
18848,1,1,1,1,0,1,0,1
18849,1,1,1,1,0,1,0,1
18850,1,1,1,1,0,1,0,1
18851,1,1,1,1,0,1,0,1
18852,1,1,1,1,0,0,0,0
18853,1,1,1,1,0,1,0,1
18854,1,1,1,1,0,0,0,0
18855,1,1,1,1,0,0,0,0
18856,1,1,1,1,0,0,0,0
18857,1,1,1,1,0,1,0,1
18858,1,1,1,1,1,0,0,0
18859,1,1,1,1,0,0,0,0
18860,1,1,1,1,0,1,0,1
18861,1,1,0,0,0,0,0,0
18862,1,1,1,1,0,0,0,0
18863,1,1,1,1,0,0,0,0
18864,1,1,1,1,0,1,0,1
18865,1,1,1,1,0,0,0,0
18866,1,1,1,1,0,0,0,0
18867,1,1,1,1,0,1,0,1
18868,1,1,1,1,0,0,0,0
18869,1,1,1,1,0,0,0,0
18870,1,1,1,1,0,1,0,1
18871,1,1,1,1,0,0,0,0
18872,1,1,1,1,1,0,0,0
18873,1,1,1,1,0,0,0,0
18874,1,1,1,1,0,0,0,0
18875,1,1,1,1,0,0,0,0
18876,1,0,0,0,0,0,0,0
18877,1,1,1,1,0,1,1,0
18878,1,1,1,1,0,0,0,0
18879,1,1,1,1,0,0,0,0
18880,1,1,1,1,0,0,0,0
18881,1,1,1,1,0,1,0,1
18882,1,1,0,0,0,0,0,0
18883,1,1,1,1,0,1,0,1
18884,1,1,1,1,0,0,0,0
18885,1,1,1,1,0,1,0,1
18886,1,1,1,1,0,1,0,1
18887,1,1,1,1,0,1,0,1
18888,1,1,1,1,0,0,0,0
18889,1,1,1,1,0,1,0,1
18890,1,1,1,1,0,1,0,1
18891,1,1,1,1,0,0,0,0
18892,1,1,1,1,0,0,0,0
18893,1,1,1,1,0,0,0,0
18894,1,1,1,1,0,1,0,1
18895,1,1,1,1,0,1,0,1
18896,1,1,1,1,0,0,0,0
18897,1,1,1,1,0,0,0,0
18898,1,1,1,1,0,1,0,1
18899,1,1,1,1,0,1,0,1
18900,1,1,1,1,0,0,0,0
18901,1,1,1,1,1,0,0,0
18902,1,1,1,1,0,1,1,0
18903,1,1,1,1,0,1,0,1
18904,1,1,1,1,0,1,0,1
18905,1,1,1,1,0,1,0,1
18906,1,1,1,1,0,0,0,0
18907,1,1,1,1,0,1,0,1
18908,1,1,1,1,0,0,0,0
18909,1,1,1,1,0,1,0,1
18910,1,1,1,1,0,1,0,1
18911,1,1,1,1,0,0,0,0
18912,1,1,1,1,0,1,0,1
18913,1,1,1,1,0,0,0,0
18914,1,1,1,1,0,1,0,1
18915,1,1,1,1,0,0,0,0
18916,1,1,1,1,0,1,0,1
18917,1,1,1,1,0,1,0,1
18918,1,1,1,1,0,0,0,0
18919,1,1,1,1,0,1,0,1
18920,1,1,1,1,0,0,0,0
18921,1,1,1,1,0,0,0,0
18922,1,1,1,1,0,0,0,0
18923,1,1,1,1,0,0,0,0
18924,1,1,1,1,0,0,0,0
18925,1,1,1,1,0,1,0,1
18926,1,1,1,1,1,0,0,0
18927,1,1,1,1,0,0,0,0
18928,1,1,1,1,0,1,0,1
18929,1,1,1,1,0,0,0,0
18930,1,1,1,1,0,0,0,0
18931,1,1,1,1,0,0,0,0
